url,price,lat,long,beds,area,furnished,available
https://www.kijiji.ca/v-house-for-sale/vancouver/309-868-kingsway-vancouver-british-columbia/1435969996,498000,49.2549378,-123.0864386,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/597-w-20th-avenue-vancouver-british-columbia/1435970018,2500000,49.253554,-123.1179599,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/2905-33-smithe-street-vancouver-british-columbia/1435970128,1138000,49.2746618,-123.1123122,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/702-221-union-street-vancouver-british-columbia/1435970190,675000,49.2777733,-123.0987994,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/302-1433-e-1st-avenue-vancouver-british-columbia/1435970191,525000,49.2697996,-123.0744592,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/610-58-keefer-place-vancouver-british-columbia/1429208117,658000,49.27926,-123.1067054,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1404-789-drake-street-vancouver-british-columbia/1429208146,579000,49.2767332,-123.1282659,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/2306-131-regiment-square-vancouver-british-columbia/1429207881,598000,49.2786789,-123.1102495,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/4297-w-11th-avenue-vancouver-british-columbia/1429208313,5200000,49.2630535,-123.2028275,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/7320-inverness-street-vancouver-british-columbia/1429208584,1290000,49.2179016,-123.0798776,4,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/415-fernhurst-place-coquitlam-british-columbia/1429208258,1200000,49.243298,-122.823612,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/4467-w-9th-avenue-vancouver-british-columbia/1429208801,1998000,49.26481039999999,-123.2080221,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/15295-victoria-avenue-white-rock-british-columbia/1411214544,1898000,49.0200781,-122.798129,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1478-seymour-mews-vancouver-british-columbia/1435968806,2788000,49.2741307,-123.1287445,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/703-1001-homer-street-vancouver-british-columbia/1435969099,895000,49.2772814,-123.1206569,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/2203-southside-drive-vancouver-british-columbia/1435969239,1099000,49.2078528,-123.0619778,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1210-125-e-14th-street-north-vancouver-british-columbia/1435969308,625000,49.32088479999999,-123.0713092,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/6568-balsam-street-vancouver-british-columbia/1435969659,1875000,49.2263195,-123.1609717,4,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/205-1263-barclay-street-vancouver-british-columbia/1435969593,925000,49.2852676,-123.1297842,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1905-838-w-hastings-street-vancouver-british-columbia/1435969338,988000,49.2861412,-123.1157307,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/3301-1288-w-georgia-street-vancouver-british-columbia/1435969673,1799000,49.2875878,-123.126725,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/5606-1151-w-georgia-street-vancouver-british-columbia/1435969430,4180000,49.2866266,-123.1240254,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1501-198-aquarius-mews-vancouver-british-columbia/1435969677,799000,49.27387299999999,-123.1194213,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1276-e-14th-avenue-vancouver-british-columbia/1435969776,1449000,49.2577169,-123.0782471,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/102-988-w-54th-avenue-vancouver-british-columbia/1435969799,858000,49.2213673,-123.1279512,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1001-112-e-13th-street-north-vancouver-british-columbia/1435969872,639000,49.3200258,-123.0716572,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/4429-brakenridge-street-vancouver-british-columbia/1435969981,5880000,49.2465755,-123.1601699,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/301-3010-ontario-street-vancouver-british-columbia/1435969979,699000,49.2582086,-123.1049485,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/303-827-roderick-avenue-coquitlam-british-columbia/1435969980,409900,49.2380554,-122.8744657,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1001-1323-homer-street-vancouver-british-columbia/1435969992,799000,49.2742371,-123.1254566,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/carstairs-alberta-triple-garage-w-out-park-399-900/1417931811,399900,51.5533095,-114.1029736,3,,,
https://www.kijiji.ca/v-house-rental/vancouver/convenient-vancouver-neighbourhood-charming-3-bedroom-laneway/1442414736,2100,49.2564049,-123.0359048,3,,False,
https://www.kijiji.ca/v-house-for-sale/vancouver/2545-e-43rd-avenue-vancouver-british-columbia/1435965137,1428000,49.2311489,-123.0540323,5,,,
https://www.kijiji.ca/v-apartments-condos/vancouver/2-bedrooms-apartment-minutes-away-from-yaletown/1442417414,3300,49.2770069,-123.128656,2,,False,
https://www.kijiji.ca/v-house-rental/vancouver/beautiful-langara-green-3-bed-2-5-bath-furnished-townhouse/1442409811,2000,49.2178153,-123.1110331,3,,False,
https://www.kijiji.ca/v-house-for-sale/vancouver/1002-488-helmcken-street-vancouver-british-columbia/1435966753,739000,49.27666439999999,-123.1226442,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1902-551-austin-avenue-coquitlam-british-columbia/1429203996,712000,49.2494556,-122.8892091,2,,,
https://www.kijiji.ca/v-house-rental/vancouver/funky-yaletown-style-2-bedrooms-and-2-bathrooms-unit/1442415781,2800,49.27570189999999,-123.1199065,2,,False,
https://www.kijiji.ca/v-house-for-sale/vancouver/2306-530-whiting-way-coquitlam-british-columbia/1435966588,838000,49.25098860000001,-122.892057,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/402-1790-bayshore-drive-vancouver-british-columbia/1429205048,1498000,49.2930048,-123.133042,2,,,
